NumPage,NumLot,MarkerNew,LotName,ShopRating,CountReviews,Born(mm/yyyy),ODO km,PriceEur,NetPriceEur,href
53,8,-,Mercedes-Benz Mercedes-Benz GLC Coupé  GLC 220 d 4Matic Coupé ,0,0,10/2017,74000,43900,43900,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-Mercedes-Benz-GLC-Coup%C3%A9-GLC-220/vhc:car,pgn:53,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351308935.html"
53,9,-,"Mercedes-Benz GLC 220 d 4MATIC SPORTPAKET""NAVICOM.LED-XE.1.HD""",4.7 ,54,12/2019,115000,43900,36891,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4MATIC-SPORTPAKET/vhc:car,pgn:53,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/348844394.html"
53,10,-,Mercedes-Benz GLC 220 d 4Matic AMG-Line LED Kamera Night-Paket,4.2 ,72,10/2019,68350,43900,36891,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-AMG-Line-LED/vhc:car,pgn:53,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/347403775.html"
54,1,Новое,"Mercedes-Benz GLC 220 d Coupé 4Matic *AMG* LED Navi Kamera 19""",4.8 ,26,02/2018,85500,43900,36891,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-Coup%C3%A9-4Matic-AMG-LED/vhc:car,pgn:54,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/339299803.html"
54,2,-,Mercedes-Benz GLC 220 d Coupe 4Matic 9G-TRONIC AMG Line,4.8 ,196,01/2019,120204,43950,36933,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-Coupe-4Matic-9G/vhc:car,pgn:54,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/343049899.html"
54,3,-,Mercedes-Benz GLC 220 d 4M Exclusive +PANO+NAVI+KAMERA+LED+PTS,4.7 ,34,02/2019,33900,43980,36958,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-Exclusive-PANO/vhc:car,pgn:54,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/347488550.html"
54,4,Новое,Mercedes-Benz GLC 220 d 4M AMG Stdhzg Distr. LED Kamera EDW 9G,4 ,203,08/2019,61025,43990,36966,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-Stdhzg-Distr./vhc:car,pgn:54,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351884823.html"
54,5,-,Mercedes-Benz GLC 220 d 4Matic AHK LED ,4.7 ,19,08/2019,65900,43990,36966,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-AHK-LED/vhc:car,pgn:54,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/346537135.html"
54,6,-,Mercedes-Benz GLC -Klasse GLC 220 d 4Matic AMG Line Pano AHK,4.9 ,24,11/2019,95500,43999,43999,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-Klasse-GLC-220-d-4Matic-AMG/vhc:car,pgn:54,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/349149840.html"
54,7,-,Mercedes-Benz GLC 220 GLC -Klasse GLC 220 d 4Matic,4.7 ,3,01/2018,60500,44278,34865,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-GLC-Klasse-GLC-220-d/vhc:car,pgn:54,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/349875295.html"
54,8,-,Mercedes-Benz GLC 220 GLC -Klasse GLC 220 d 4Matic,5 ,3,12/2019,38000,44419,44419,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-GLC-Klasse-GLC-220-d/vhc:car,pgn:54,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/348011044.html"
54,9,-,Mercedes-Benz GLC 220 d 4M AMG*FACELIFT*LED*MBUX*NAVI*KAMERA,4.9 ,9,10/2019,40000,44459,44459,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-FACELIFT-LED/vhc:car,pgn:54,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/344505166.html"
54,10,-,Mercedes-Benz GLC 220d 4Mat AMG LED/DigitalCP/ACC/TWA/ 360°/Qi,4.8 ,14,12/2019,61423,44500,44500,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220d-4Mat-AMG-LED-DigitalCP/vhc:car,pgn:54,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351423922.html"
55,1,Новое,Mercedes-Benz GLC 220 d 4Matic9G-TRONIC,4.9 ,25,12/2019,43000,44570,37454,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic9G-TRONIC/vhc:car,pgn:55,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351898887.html"
55,2,-,Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC AMG-Line ,4.9 ,25,11/2019,49000,44570,37454,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-9G-TRONIC-AMG/vhc:car,pgn:55,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/348725211.html"
55,3,-,Mercedes-Benz GLC 220 d 4M AMG °LED°AHK°NAV°TWA°DISTORNIC°PAN°,4.2 ,31,02/2019,61708,44690,44690,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-LED-AHK-NAV/vhc:car,pgn:55,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/348216727.html"
55,4,-,Mercedes-Benz GLC 220 d 4M AMG °LED°AHK°NAV°TWA°DISTORNIC°PAN°,4.7 ,26,02/2019,61708,44690,44690,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-LED-AHK-NAV/vhc:car,pgn:55,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/348216722.html"
55,5,-,Mercedes-Benz MERCEDES-BENZ GLC 220 d 194 CV 4Matic Sport MY'2,0,0,11/2019,58782,44800,36721,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-MERCEDES-BENZ-GLC-220-d-194-CV/vhc:car,pgn:55,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/347772274.html"
55,6,-,Mercedes-Benz GLC 220 d 4M AHK MULTIBEAM Standh. Kamera MBUX,4.9 ,26,09/2019,29672,44850,37689,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AHK-MULTIBEAM/vhc:car,pgn:55,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/342603617.html"
55,7,-,Mercedes-Benz GLC 220 d 4M AMG*AMBIENTE*EASYPACK*MBUX*LED,4.5 ,14,11/2019,69905,44870,44870,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-AMBIENTE/vhc:car,pgn:55,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/350868820.html"
55,8,-,Mercedes-Benz GLC 220 d 4M Coupe / LED / TOTWINKEL / EASY-PACK,4.6 ,38,08/2018,29890,44880,44880,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-Coupe-LED/vhc:car,pgn:55,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/338545588.html"
55,9,-,Mercedes-Benz GLC 220 d 4MATIC AMG LED+KAMERA+KEYLESS+NIGHT,4.6 ,70,07/2018,70055,44890,37723,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4MATIC-AMG-LED-KAMERA/vhc:car,pgn:55,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/350956437.html"
55,10,-,Mercedes-Benz GLC 220 d Cp. 4M AMG LED Night Kamera Navi 9G,4.2 ,30,10/2018,75122,44890,37723,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-Cp.-4M-AMG-LED-Night/vhc:car,pgn:55,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/350191661.html"
56,1,-,Mercedes-Benz GLC 220 d 4MATIC AMG LED+AMBIENTE+EASYPACK+SHZ,4.4 ,14,06/2019,29000,44890,44890,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4MATIC-AMG-LED/vhc:car,pgn:56,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/339176250.html"
56,2,Новое,Mercedes-Benz GLC 220 d 4Matic coupe AMG-LINE* 360*NIGHTPAKET,4.6 ,211,05/2017,76572,44900,44900,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-coupe-AMG-LINE/vhc:car,pgn:56,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351913803.html"
56,3,-,Mercedes-Benz GLC 220 d Coupe 4Matic 9G-TRONIC AMG Line,0,0,08/2018,108000,44900,44900,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-Coupe-4Matic-9G/vhc:car,pgn:56,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351193721.html"
56,4,-,Mercedes-Benz GLC 220 d 4M OFF ROAD mojavesilber DISTRONIC AHK,4.8 ,282,04/2019,65053,44900,44900,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-OFF-ROAD/vhc:car,pgn:56,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351172824.html"
56,5,-,Mercedes-Benz GLC 220 d 4Matic AMG LED PARKTRONIC,5 ,8,03/2019,62483,44900,37417,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-AMG-LED/vhc:car,pgn:56,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/346221181.html"
56,6,-,Mercedes-Benz MERCEDES-BENZ GLC 220 d 4Matic Premium,0,0,04/2019,48800,44950,44950,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-MERCEDES-BENZ-GLC-220-d-4Matic/vhc:car,pgn:56,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/349730052.html"
56,7,-,Mercedes-Benz GLC 220 d 4Matic*Offroad-Style*18Zoll*AMG-Int.* ,4.6 ,343,11/2019,60000,44950,37773,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-Offroad-Style/vhc:car,pgn:56,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/340615758.html"
56,8,-,"Mercedes-Benz GLC 220 d Coupe*AMG-LINE*BURMESTER*NIGHT*LED*20""",3.7 ,114,05/2017,38260,44980,44980,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-Coupe-AMG-LINE/vhc:car,pgn:56,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/345295610.html"
56,9,-,Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC,0,0,10/2019,23242,45000,45000,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-9G-TRONIC/vhc:car,pgn:56,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351466470.html"
56,10,-,Mercedes-Benz MERCEDES Classe GLC GLC 220 d 4Matic Sport,0,0,12/2019,21000,45000,45000,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-MERCEDES-Classe-GLC-GLC-220-d/vhc:car,pgn:56,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/343090322.html"
57,1,-,Mercedes-Benz GLC 220 d 4M Offroad Ext+Exclusive+LED+Airma+18',4.8 ,14,10/2019,45000,45189,37974,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-Offroad-Ext/vhc:car,pgn:57,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/341225998.html"
57,2,-,Mercedes-Benz GLC 220 d 4M *NIGHT*MBUX NAVI*PANORAMADACH*HUD*,4.7 ,20,08/2019,57701,45280,45280,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-NIGHT-MBUX-NAVI/vhc:car,pgn:57,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/348889445.html"
57,3,-,Mercedes-Benz GLC 220 d 4MATIC Coupé,4.2 ,5,08/2018,64800,45363,45363,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4MATIC-Coup%C3%A9/vhc:car,pgn:57,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351389029.html"
57,4,-,Mercedes-Benz GLC 220d 4MATIC ACC/LED/Business Pack,0,0,12/2019,33379,45400,45400,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220d-4MATIC-ACC-LED/vhc:car,pgn:57,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/349303602.html"
57,5,-,Mercedes-Benz GLC 220 d Coupe 4M *LED*DISTRONIC*Standhz*AHK*,4.4 ,44,10/2018,73982,45400,38151,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-Coupe-4M-LED/vhc:car,pgn:57,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/346844759.html"
57,6,-,Mercedes-Benz GLC 220 d 4M AMG+Multibeam+HighEnd MBUX+AirBody,4.7 ,116,12/2019,85463,45455,38197,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-Multibeam/vhc:car,pgn:57,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/346945097.html"
57,7,-,Mercedes-Benz GLC 220 d 4MATIC AMG Line,4.9 ,14,12/2019,34100,45500,45500,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4MATIC-AMG/vhc:car,pgn:57,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/350498279.html"
57,8,-,Mercedes-Benz MERCEDES Classe GLC GLC 220 d 4Matic Premium,0,0,06/2019,19108,45590,45590,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-MERCEDES-Classe-GLC-GLC-220-d/vhc:car,pgn:57,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/347395788.html"
57,9,-,Mercedes-Benz GLC 220 d 4Matic LED+PANO+AHK+TOTW+KLIMA+AUTO-FE,4.8 ,4,08/2019,45150,45799,38487,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-LED-PANO-AHK/vhc:car,pgn:57,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/341728269.html"
57,10,-,Mercedes-Benz GLC 220d 4M COUPÉ LED+DISTR+KEYLESS+PTS+SHZ+SPUR,4.7 ,34,04/2019,70200,45880,38555,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220d-4M-COUP%C3%89-LED-DISTR/vhc:car,pgn:57,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/350161710.html"
58,1,Новое,Mercedes-Benz GLC 220 d 4M EDIT.1+AMG+AHK+DISTR+LED+NAV+KAMERA,4.7 ,81,06/2019,37246,45888,38561,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-EDIT.1-AMG-AHK/vhc:car,pgn:58,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351726776.html"
58,2,-,Mercedes-Benz GLC 220 d 4M-AMG-LED-AHK-MBUX-NAVI-KAMERA,4.5 ,135,09/2019,12000,45890,45890,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-LED-AHK-MBUX/vhc:car,pgn:58,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351429321.html"
58,3,-,Mercedes-Benz GLC 220 d Cp. 4M AMG 360° COMAND ILS LED SHD,4.2 ,224,04/2018,50376,45890,38563,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-Cp.-4M-AMG-360-COMAND/vhc:car,pgn:58,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/349790387.html"
58,4,-,Mercedes-Benz GLC 220 d 4M AMG|Pano|StHz|AHK|Cam|MBUX|LM19,4.3 ,27,07/2019,81300,45890,38563,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-Pano-StHz-AHK/vhc:car,pgn:58,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/349765395.html"
58,5,-,Mercedes-Benz GLC 220 d 4MATIC AMG ILS+KAMERA+SPURASSYST+NIGHT,4.6 ,70,06/2019,38499,45890,38563,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4MATIC-AMG-ILS-KAMERA/vhc:car,pgn:58,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/349084674.html"
58,6,-,Mercedes-Benz GLC 220 d AMG 4M +LED+KAMERA+SOUND+NIGHT+SHD+SZH,4.5 ,19,04/2017,73000,45900,45900,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-AMG-4M-LED-KAMERA/vhc:car,pgn:58,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/338334343.html"
58,7,-,Mercedes-Benz GLC 220 d 4Matic / AMG / LED / Keyless Go,4.8 ,12,01/2019,19900,45900,45900,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-AMG-LED/vhc:car,pgn:58,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/335846944.html"
58,8,-,Mercedes-Benz GLC 220 d 4Matic AMG Line Aut.*NAVI*CAM*PANO*LED,3.9 ,75,10/2019,54318,45940,45940,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-AMG-Line-Aut./vhc:car,pgn:58,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/348533610.html"
